ph,hardness,tds,chlorine,sulfate,conductivity,organic_carbon,trihalomethanes,turbidity
6.61,48.53,254.1,3.79,237.83,763.65,2.15,36.58,5.31
6.58,309.36,755.32,1.88,144.31,33730.92,0.28,26.78,0.27
7.32,286.7,247.59,3.83,270.79,1352.77,2.72,110.29,1.79
7.8,293.51,274.36,3.77,122.14,2692.12,10.55,72.11,2.71
6.02,298.8,655.19,4.31,210.82,1451.96,0.31,57.35,1.49
9.39,119.84,73.8,1.65,271.93,1688.18,4.59,190.85,0.58
6.58,141.07,564.8,4.42,157.46,2695.5,3.82,18.5,3.92
6.88,314.61,203.5,2.19,213.2,1067.68,5.63,26.64,2.7
8.17,51.54,226.51,1.78,359.52,1316.92,5.18,105.56,2.77
8.47,244.39,1024.63,3.06,256.81,35.88,11.22,92.73,1.32
8.3,317.79,919.61,1.7,262.28,2578.34,6.67,85.91,4.13
7.82,251.09,320.02,0.88,299.64,1410.405,4.45,66.56,2.53
8.31,44.48,107.79,1.78,387.56,2617.16,1.94,80.92,1.7
7.23,161.49,374.08,3.34,182.39,473.74,9.13,86.87,5.03
7.95,158.59,274.41,0.74,269.1,2433.45,0.6,113.39,4.96
6.07,339.0,155.57,1.4,7.25,1983.82,3.55,114.39,3.82
6.69,195.91,294.62,4.23,367.61,18111.57,0.67,18.58,0.78
7.92,162.0,73.28,4.22,225.13,1949.17,8.26,65.07,5.47
6.6,321.04,124.8,0.25,78.13,383.1,10.04,116.59,5.18
6.26,278.99,184.77,2.14,238.41,1928.4,15.8,94.99,0.02
7.23,399.23,275.85,2.29,256.5,86.62,5.2,53.77,1.35
6.0,220.13,310.79,3.98,282.41,718.57,9.32,79.52,4.47
7.02,391.07,476.96,2.45,116.54,2573.16,7.59,115.08,1.92
9.56,1014.21,158.01,1.17,588.92,1424.03,10.35,61.54,4.3
7.42,119.93,262.66,2.35,161.25,2762.81,6.61,105.89,1.68
8.01,61.76,253.49,2.41,543.12,1278.31,7.65,34.74,4.5
8.34,394.62,83.54,1.76,113.74,761.91,5.68,86.76,1.77
8.75,801.03,175.24,0.83,307.18,2453.17,13.15,22.61,5.02
6.84,243.72,273.42,1.14,101.67,474.56,5.58,34.44,1.0
8.34,191.6,206.44,0.66,146.72,2704.02,1.58,124.79,1.62
6.78,136.54,233.76,0.18,399.36,250.78,10.72,83.04,2.16
7.81,86.26,253.06,1.42,511.28,2024.63,9.01,119.15,1.63
6.67,133.08,141.57,3.61,195.09,1250.99,0.59,43.92,4.74
9.86,287.33,1024.63,2.81,120.85,842.52,11.71,116.97,13.44
8.81,362.18,316.52,2.8,391.47,878.44,5.76,22.68,12.77
6.38,393.55,127.25,3.45,126.24,677.21,7.21,101.69,2.83
7.34,194.08,73.69,1.19,163.41,2125.91,6.16,119.71,1.37
8.03,345.09,208.81,2.77,181.38,1343.84,10.48,83.25,5.38
6.01,340.46,358.13,3.72,151.02,2159.92,6.08,37.94,10.22
7.14,106.49,329.34,2.33,168.81,2490.91,11.19,112.15,5.25
7.09,233.89,213.03,3.7,313.62,1412.13,5.76,221.59,4.03
7.94,364.94,206.08,0.17,534.89,132.81,2.19,53.01,3.35
6.2,141.49,215.35,4.32,50.73,1744.9,7.62,6.99,0.91
6.33,250.93,1005.87,3.7,64.82,614.96,2.09,122.7,2.65
5.32,416.76,391.1,3.4,278.54,1413.99,8.21,122.6,0.11
6.23,243.67,382.81,3.95,143.48,2027.96,4.8,38.91,2.93
6.25,121.4,273.42,0.96,387.91,833.33,10.66,24.44,1.97
7.72,354.76,181.94,3.28,185.82,29.88,1.79,28.07,3.1
8.77,73.01,61.12,8.58,203.09,7197.58,5.24,5.93,1.74
6.13,195.6,80.17,0.13,136.96,1730.12,8.4,48.04,2.76
6.56,702.31,34.17,0.5,615.47,2227.21,10.61,17.45,0.35
6.53,93.73,104.15,2.63,275.81,2684.05,8.25,2.11,3.19
6.27,359.56,299.07,0.61,372.47,406.39,7.69,179.89,2.82
8.1,294.92,243.3,1.06,146.54,260.84,2.76,216.65,4.85
6.15,222.52,85.86,1.76,298.03,792.54,11.6,17.28,1.94
8.01,520.2,88.44,4.21,14.47,195.47,3.12,74.02,1.26
7.19,943.22,366.84,2.81,141.99,343.49,8.39,60.99,2.21
7.05,377.96,615.3,1.71,174.32,1551.24,9.79,64.51,0.47
8.44,200.74,295.27,4.04,349.95,436.59,3.45,17.5,0.71
7.23,143.96,184.34,3.84,395.75,460.35,12.68,118.08,2.91
5.43,150.76,785.26,1.72,72.55,1845.89,9.51,60.49,0.29
7.66,248.78,695.34,3.43,260.57,2350.93,7.86,52.33,4.07
6.23,57.57,373.71,3.59,379.95,1183.04,11.07,99.95,5.44
5.06,1006.61,368.35,2.21,789.62,544.62,5.74,11.91,4.37
5.63,46.62,140.16,2.73,137.36,1909.01,7.89,102.36,3.4
6.7,341.74,270.46,1.02,362.61,696.95,2.08,113.65,0.96
8.25,42.34,256.61,2.06,58.12,1996.39,10.08,3.46,2.72
8.36,169.08,158.94,2.96,432.64,218.41,10.07,9.45,2.63
6.34,147.6,275.13,0.18,223.82,1796.75,5.8,98.76,5.93
6.65,289.87,248.33,2.97,172.45,2481.26,8.23,2.04,1.8
7.39,197.03,247.23,0.8,226.33,1608.37,7.82,42.31,1.53
7.87,285.11,293.58,3.73,324.26,141.99,11.51,86.13,4.35
7.29,429.76,249.88,2.35,200.03,1019.61,9.72,27.84,1.76
7.77,92.28,80.98,2.39,130.03,1323.04,5.57,63.57,0.2
8.74,116.93,368.54,3.57,261.98,2516.37,11.3,104.77,4.77
7.75,109.29,381.32,3.84,109.98,1481.02,5.12,31.65,0.81
6.31,122.02,129.79,3.08,364.09,1704.12,6.95,86.01,1.41
6.36,24.52,761.12,1.07,237.98,2375.82,10.79,3.14,4.0
8.9,252.72,318.93,3.06,150.28,643.71,11.23,66.71,3.78
7.0,692.25,93.86,3.62,149.58,2206.66,9.03,79.98,2.99
7.23,286.52,361.19,2.66,80.18,2357.52,7.27,79.66,5.47
5.5,329.03,123.67,2.36,274.45,1566.53,5.8,8.21,3.43
7.23,377.02,281.75,6.98,387.73,35380.06,9.45,124.54,0.56
6.97,112.88,592.52,4.43,311.2,1715.74,2.76,1.7,0.37
7.97,122.29,272.86,2.98,221.72,2120.83,10.04,206.62,1.9
7.71,381.01,357.53,3.84,0.11,2656.79,10.14,100.13,0.26
8.26,169.49,156.88,1.53,55.67,1627.53,4.73,9.62,0.57
6.83,216.52,338.51,3.39,269.38,1938.95,1.59,63.63,1.11
7.83,1081.32,590.91,3.39,357.09,1078.02,8.71,58.74,12.55
7.84,310.2,834.92,1.98,363.77,1386.09,11.16,115.22,0.71
7.23,76.62,137.83,2.56,29.57,1083.55,1.26,61.39,1.56
7.63,220.45,872.43,1.27,70.22,14.11,9.0,154.34,3.06
6.4,170.08,203.28,3.96,115.68,2592.63,11.87,62.01,2.63
6.98,139.78,72.38,1.77,169.26,2015.83,10.35,76.21,1.55
6.12,263.62,149.35,2.45,218.71,1166.62,5.32,31.98,3.31
6.77,98.17,351.31,1.21,285.02,21.66,5.5,14.2,1.09
6.84,193.33,992.73,4.26,203.79,1350.65,10.91,107.31,5.34
6.26,220.49,62.83,3.17,398.48,29114.44,4.51,77.89,1.29
7.34,376.02,392.7,4.44,699.28,1468.3,11.72,110.29,0.33
8.04,439.22,136.42,2.96,242.78,194.23,6.26,97.47,4.9
6.06,371.04,367.03,0.99,319.31,1037.91,9.25,20.34,0.86
8.46,322.57,373.03,0.35,391.17,699.18,4.57,28.34,1.5
6.1,358.37,273.42,2.25,199.42,1505.95,2.07,15.13,1.33
5.61,799.32,290.37,4.44,193.51,734.82,9.89,88.9,4.85
6.3,382.34,341.49,5.9,143.52,2330.75,8.89,73.12,1.26
8.47,805.02,103.99,4.17,344.55,1018.54,6.59,32.74,2.22
7.25,426.05,361.48,1.39,312.77,2750.71,7.43,50.98,1.38
7.98,237.52,397.08,3.32,129.72,1138.79,3.3,110.3,0.37
6.84,351.58,951.16,2.93,159.97,1192.3,8.84,37.93,5.43
8.11,61.02,199.72,2.93,179.29,2267.92,4.27,93.1,5.05
7.37,449.93,41.1,1.37,198.86,605.83,8.37,20.14,5.27
6.81,406.91,124.39,2.89,769.01,779.74,5.19,92.59,0.67
7.78,600.56,324.62,1.84,167.27,989.93,10.54,9.52,0.14
8.73,293.19,95.35,0.53,204.55,183.14,8.25,99.18,0.64
6.56,869.94,550.34,1.43,372.8,596.32,5.61,126.3,2.54
6.52,856.58,295.37,4.37,658.77,2112.78,7.03,96.47,1.16
8.6,116.03,150.19,3.47,102.66,1622.55,2.21,135.03,3.05
6.1,317.99,165.95,4.32,162.66,597.76,7.41,91.21,1.0
7.23,273.11,968.42,0.93,394.29,2541.15,8.21,82.68,2.06
7.95,116.21,180.63,1.08,69.68,124.1,8.9,148.83,5.34
7.98,726.75,898.35,2.92,377.15,2253.59,5.58,0.51,3.66
8.38,248.5,245.46,0.89,390.22,802.43,1.28,4.85,3.34
7.33,54.35,237.88,3.6,237.45,1973.69,4.75,93.34,1.29
7.95,402.89,298.85,3.77,213.93,1316.93,8.24,34.07,13.61
7.86,400.16,855.21,1.87,138.41,341.53,0.41,14.19,1.97
8.06,41.28,403.89,2.16,356.17,938.78,8.31,54.45,1.35
6.24,206.74,138.92,2.89,99.69,2437.43,10.84,118.69,0.43
7.37,337.76,73.45,2.41,392.19,2246.81,4.66,111.27,4.05
9.62,339.73,888.01,8.32,329.8,19738.25,4.85,28.26,4.57
6.13,62.69,680.09,3.59,158.51,751.87,8.73,48.16,2.03
7.01,240.02,152.37,2.54,191.13,2567.99,7.54,8.32,3.87
8.33,251.72,317.67,3.1,381.01,2308.38,11.82,118.93,2.82
6.06,4.03,783.03,3.63,293.72,147.69,9.79,105.07,1.21
7.07,158.66,351.16,0.53,105.94,226.41,8.02,0.86,3.27
8.67,449.04,753.64,2.33,341.39,2462.27,10.61,63.17,1.46
7.63,180.32,318.19,1.11,188.5,1193.08,4.88,209.69,4.6
8.26,268.15,736.33,2.73,122.01,626.89,6.6,126.58,1.63
8.99,181.16,221.36,3.61,137.68,432.04,3.86,107.95,4.61
7.69,102.85,81.0,1.94,369.67,2616.02,2.82,18.64,7.35
7.43,46.71,952.14,1.16,198.9,19804.93,4.19,82.31,2.12
7.18,427.31,86.17,1.58,114.17,570.35,6.64,72.5,4.22
6.08,341.4,122.5,1.9,88.77,2731.23,4.61,122.85,0.76
5.56,120.15,918.42,2.71,144.46,1211.4,9.07,109.91,0.4
7.28,227.66,54.14,3.29,234.11,47.72,3.86,120.15,2.51
7.86,44.93,361.89,1.98,371.52,914.79,8.86,59.14,2.6
6.34,166.67,370.81,0.68,58.87,2680.01,0.39,9.23,3.41
6.61,597.73,900.59,2.57,249.01,2693.4,6.66,122.01,1.32
6.97,24.03,135.02,3.54,63.98,1873.82,4.99,83.28,1.8
5.85,429.11,299.94,1.71,178.37,2174.01,8.45,103.24,2.64
5.24,580.81,1005.36,7.41,227.28,825.25,16.11,1.79,2.26
6.71,126.67,290.09,2.66,289.22,1449.66,9.74,95.1,2.68
7.26,163.6,507.86,0.04,282.0,544.6,9.82,27.05,5.46
6.11,100.67,566.14,3.14,600.52,863.31,7.69,56.84,1.5
6.48,348.22,85.69,2.13,259.21,1151.1,4.03,51.17,1.1
5.0,349.85,312.04,3.08,115.63,983.25,6.77,109.13,1.77
7.34,172.17,387.82,2.73,253.94,498.51,6.42,103.39,1.05
6.81,1040.68,304.36,0.6,472.69,2156.01,9.95,124.34,3.14
6.31,80.53,114.37,3.97,36.41,1216.31,14.92,59.07,3.74
8.36,245.6,349.8,0.75,54.13,2189.3,11.36,27.95,0.96
7.38,368.51,323.63,2.68,279.24,347.8,9.11,27.95,0.08
5.37,709.43,265.33,1.22,222.79,398.24,9.26,90.12,3.93
7.48,274.49,235.72,4.02,315.66,1594.73,3.32,48.2,12.26
6.22,1000.54,527.36,3.39,279.74,1240.55,11.52,210.16,5.07
6.38,427.08,349.09,3.06,62.52,2014.41,10.38,81.16,4.59
8.2,367.33,146.81,0.35,95.52,9.91,13.67,76.4,2.41
7.03,231.21,261.63,1.14,302.67,398.38,3.23,72.52,3.08
8.48,145.8,321.08,0.12,347.83,1506.42,9.84,37.75,2.31
6.83,1034.24,368.27,0.8,776.61,1375.92,4.66,125.57,2.7
6.07,107.62,293.12,4.38,15.88,1774.67,7.52,123.25,4.01
7.24,388.57,610.33,0.13,163.23,1569.52,3.71,63.09,3.91
8.66,276.74,115.99,0.53,378.57,554.08,11.24,41.46,0.45
7.05,263.65,214.55,2.6,166.44,1912.16,6.83,103.42,0.89
7.83,36.14,460.69,3.46,179.99,1791.22,2.72,82.59,1.34
8.07,220.26,342.25,2.52,188.99,1695.25,3.67,45.51,4.31
7.79,489.06,221.98,1.83,317.64,17645.64,7.71,78.41,4.3
7.22,148.27,96.03,2.54,186.95,892.08,7.33,101.8,2.14
8.21,443.85,963.28,2.98,342.76,2252.86,6.77,105.61,4.39
7.1,184.32,100.58,1.04,154.22,4.41,8.49,68.35,4.39
7.76,387.62,119.72,2.08,325.34,1967.15,6.72,115.4,1.04
7.51,341.89,206.39,3.95,353.78,1664.31,4.09,115.86,0.43
6.39,396.67,291.08,4.08,204.04,88.68,7.25,118.58,4.95
9.05,244.83,274.06,3.89,211.93,1159.15,10.14,88.63,2.89
6.98,358.95,132.62,2.92,247.22,1379.61,4.24,66.58,5.41
7.88,293.6,1038.32,0.12,50.78,781.79,11.28,78.45,0.81
6.88,369.42,273.42,2.79,374.65,911.6,5.79,84.81,4.42
8.33,198.12,849.73,0.17,282.47,892.11,9.6,75.24,2.85
6.19,104.33,269.52,6.01,72.16,344.33,9.63,122.95,1.82
6.76,605.88,114.1,4.08,126.17,602.95,10.4,87.24,0.13
6.63,441.79,282.88,1.19,348.04,235.26,6.59,47.36,1.29
6.95,442.8,70.53,2.45,243.15,1262.02,10.16,62.17,1.09
8.09,60.62,175.76,2.63,338.16,254.31,5.24,5.5,2.82
8.69,110.94,296.57,0.72,349.44,332.88,3.76,70.96,0.29
6.38,381.6,3.14,0.51,113.99,831.47,9.75,39.76,1.69
7.97,80.06,54.09,0.11,106.61,839.12,1.57,38.55,2.98
6.56,219.81,158.35,1.9,316.81,535.06,8.38,11.93,2.28
5.16,143.31,109.75,2.79,87.3,1834.92,5.3,129.97,1.95
5.91,449.01,181.64,1.65,364.62,904.05,9.1,115.6,2.58
7.57,192.88,257.8,1.95,254.94,2769.28,0.94,91.3,2.34
6.67,80.58,221.09,3.51,283.56,1196.42,17.53,20.04,4.18
7.01,186.32,89.75,5.88,97.83,2425.39,6.95,54.1,3.87
7.92,52.88,1072.98,0.93,223.31,1471.19,6.32,125.54,1.9
6.59,347.66,64.26,3.37,135.83,1242.2,2.18,93.13,3.78
7.38,706.79,1000.39,1.21,236.63,713.12,4.81,54.83,2.59
6.15,277.06,259.44,3.54,236.63,1904.88,16.45,126.99,4.5
6.37,809.36,175.35,1.91,752.05,1410.405,8.33,54.51,5.01
6.55,422.92,333.51,1.74,326.62,932.5,6.55,8.43,1.25
7.38,53.07,259.94,3.81,377.73,2089.73,9.99,7.23,0.66
8.63,276.71,974.61,3.78,308.54,1200.87,6.24,94.34,5.26
7.56,351.57,568.1,2.3,158.1,1998.11,5.61,117.18,5.23
5.27,318.34,294.06,1.57,261.62,1315.09,10.45,2.36,1.31
6.45,44.18,136.2,5.96,269.45,1710.8,9.55,28.26,3.11
7.06,209.94,329.73,2.81,139.96,726.37,5.32,68.02,1.88
6.6,199.82,1051.67,0.51,359.95,517.65,8.82,188.65,3.48
6.22,230.45,266.83,1.23,103.09,454.56,4.61,36.58,4.39
6.15,412.38,273.42,0.58,328.17,921.15,7.35,36.21,1.64
8.06,234.91,322.12,3.61,194.46,2136.63,6.17,10.71,0.51
6.02,50.21,224.97,3.67,70.08,446.34,11.53,12.22,1.06
7.09,574.07,254.6,0.98,341.71,1486.04,2.51,21.07,4.58
7.92,289.23,733.06,3.22,165.2,2384.76,6.02,222.54,1.72
9.06,164.3,556.01,2.98,219.39,2056.87,4.61,3.79,3.01
8.31,273.38,250.39,4.48,277.86,905.85,1.04,33.45,8.66
6.68,209.27,218.68,2.81,672.63,2181.39,4.35,36.22,2.42
7.88,391.4,119.98,1.07,220.13,1165.2,11.86,29.12,0.11
6.02,190.79,261.32,4.45,620.65,2233.95,11.94,6.08,4.07
7.21,386.42,82.83,3.25,380.46,2666.47,1.56,36.35,3.98
7.86,433.02,283.14,3.14,231.36,2394.71,6.64,104.86,0.48
5.28,199.11,316.94,3.21,268.99,496.32,6.71,110.2,0.46
8.1,192.52,255.34,3.86,344.94,2531.18,6.84,26.66,1.53
6.19,58.17,560.41,0.27,234.45,1354.81,1.41,72.11,1.59
9.93,173.64,332.32,2.13,66.12,518.95,14.36,49.85,2.64
6.86,164.53,340.65,0.65,278.62,116.92,10.22,49.08,1.03
6.8,126.54,698.08,4.26,348.36,222.44,9.55,5.42,1.71
6.94,72.59,273.42,0.12,284.66,2569.27,7.96,73.65,4.5
6.57,529.45,81.03,3.48,61.28,1626.16,4.1,79.8,4.54
6.05,744.68,286.66,1.75,280.25,684.84,1.96,123.57,2.64
7.56,434.55,382.91,2.42,83.05,625.69,8.66,91.08,8.89
6.76,407.56,89.49,7.91,82.43,1981.71,4.98,84.89,3.61
5.19,207.53,700.02,0.6,319.81,827.21,10.51,55.47,2.68
6.51,83.18,1040.48,0.31,373.89,6.5,4.45,145.55,3.67
7.05,128.06,397.38,1.46,342.27,2286.63,9.17,116.0,3.02
8.4,48.72,375.77,2.91,310.35,1383.24,9.12,87.31,3.26
7.06,407.85,293.36,0.83,250.8,2326.45,7.78,129.1,2.33
8.24,245.3,273.42,3.43,161.98,837.17,4.58,154.05,2.23
5.03,338.59,87.89,1.28,350.96,2051.01,10.69,87.46,1.28
8.07,166.97,263.8,3.75,251.32,313.5,5.63,22.11,7.96
5.71,113.02,120.1,1.65,321.73,816.43,8.23,151.52,3.32
6.97,128.85,794.12,1.98,209.38,992.77,11.38,83.73,1.99
8.62,67.77,207.23,1.65,312.2,2612.88,1.9,78.81,5.09
5.58,114.68,645.33,0.82,100.51,398.31,3.19,116.19,4.47
8.18,382.76,924.9,1.0,94.23,2494.09,4.05,124.56,1.79
8.17,342.6,544.89,1.85,290.82,1738.91,11.84,30.1,12.15
8.46,994.04,241.74,1.0,333.55,2098.12,11.4,113.46,2.94
6.72,40.0,67.95,3.59,329.96,2461.62,5.84,16.82,3.01
8.3,989.36,308.49,3.71,339.23,2386.34,10.32,115.82,3.53
7.2,171.66,99.57,1.45,71.7,137.39,10.33,94.09,8.73
7.04,248.67,351.71,0.2,91.89,959.91,7.88,121.83,0.44
5.89,416.51,273.1,1.45,182.35,1515.67,4.67,26.67,1.95
7.63,97.46,368.74,1.67,187.38,756.91,8.78,73.58,9.99
7.33,126.8,883.51,0.42,268.24,315.19,8.59,68.15,4.57
7.06,51.24,93.18,2.95,418.77,1949.06,4.1,25.72,3.45
6.44,263.95,311.14,1.64,50.31,1303.43,11.96,11.03,0.83
7.36,227.91,92.21,0.58,120.86,1254.57,8.29,81.16,1.41
7.45,250.79,418.86,0.23,251.37,2645.1,0.46,12.07,5.32
7.31,90.61,487.38,0.83,58.97,1410.405,4.92,19.74,2.48
6.36,317.13,699.37,4.46,290.77,2441.2,8.99,17.42,2.53
6.48,365.82,974.91,3.82,274.11,734.48,5.52,15.6,12.9
5.69,196.17,638.61,2.96,131.68,448.29,9.04,124.96,2.92
6.71,378.25,471.92,1.31,386.19,1385.64,5.76,107.0,2.69
9.13,667.76,293.75,3.16,325.31,90.51,7.83,122.15,0.62
6.13,421.64,347.06,3.55,780.61,2209.64,0.33,91.22,4.08
6.39,203.55,261.9,2.75,151.93,1150.29,12.19,158.72,4.88
6.17,718.11,227.83,1.25,290.88,417.97,5.86,65.74,3.37
6.87,338.57,388.7,1.24,118.03,537.51,5.63,228.16,3.41
8.43,922.69,100.31,4.33,66.48,1385.57,8.65,28.34,2.89
6.97,67.5,101.9,2.42,301.27,359.36,2.64,24.51,0.27
7.65,376.87,398.79,4.27,325.33,6211.88,0.61,14.6,1.47
7.2,318.31,165.25,8.59,124.76,1887.16,7.54,91.18,0.64
8.47,150.68,144.96,2.3,196.1,2409.19,10.13,55.43,3.88
6.4,366.02,108.43,3.54,184.48,1686.18,7.9,98.41,2.25
5.19,292.98,413.18,3.3,97.72,2442.84,11.76,67.95,3.1
6.88,298.38,679.81,4.22,251.58,1635.94,4.68,125.5,1.7
9.31,406.74,220.24,7.4,208.63,2277.33,1.33,162.76,3.29
7.98,166.91,142.58,1.59,356.89,2371.22,1.58,90.97,2.88
7.25,407.31,1007.85,3.82,113.89,2333.91,5.73,85.12,2.23
7.83,105.71,173.49,0.39,309.25,2155.17,12.62,73.1,1.01
6.51,367.99,44.99,0.64,237.83,2321.51,3.44,9.88,3.52
6.82,303.4,389.45,4.16,237.83,2795.17,2.88,92.81,1.03
8.05,136.49,579.36,1.94,264.47,873.7,6.91,101.94,0.52
6.47,231.77,1023.63,1.19,288.52,8645.74,7.98,75.93,2.27
6.0,41.57,348.16,4.36,151.32,1353.6,4.38,121.51,0.49
6.95,237.97,70.27,7.73,30.04,837.78,1.62,9.96,3.15
7.23,82.99,251.19,2.47,120.52,2434.15,9.76,38.62,5.46
5.12,533.12,302.44,2.91,191.33,1245.9,10.99,14.3,5.06
5.06,114.72,363.09,3.74,193.79,1269.69,4.13,27.0,4.8
6.98,358.75,52.19,4.33,108.37,192.87,5.05,23.0,3.41
6.83,848.9,361.78,0.79,262.79,783.04,4.34,28.82,4.18
7.62,148.94,809.14,4.46,200.52,267.98,6.98,87.17,3.02
6.57,52.27,792.53,4.48,249.87,1353.28,0.62,17.64,7.51
6.23,144.07,972.53,3.91,35.88,1593.47,4.17,62.7,1.02
8.21,258.61,308.34,2.43,192.98,1633.77,2.28,4.15,2.42
7.48,148.81,382.89,2.95,540.3,2113.71,9.6,8.31,3.33
7.54,426.16,191.48,2.9,153.43,1426.7,10.91,85.59,1.44
7.67,127.41,807.31,1.03,208.5,1672.17,4.48,105.49,5.98
6.36,272.34,154.23,3.22,634.31,2670.55,9.42,79.43,4.25
6.49,80.04,137.69,0.01,34.66,22258.37,8.69,29.11,2.65
5.41,275.83,240.91,1.83,207.86,557.61,6.04,27.64,4.46
7.23,445.2,351.7,0.16,292.18,1729.94,6.68,12.28,3.22
6.67,743.45,116.04,2.9,88.15,1268.8,9.35,53.78,2.22
7.68,205.04,247.57,0.22,363.96,2615.98,6.19,124.89,2.19
7.42,316.72,215.48,0.91,381.4,597.43,8.38,7.84,3.1
7.4,239.2,907.78,1.46,150.97,2774.42,7.36,15.27,3.36
7.76,303.93,248.65,0.55,310.83,431.11,7.19,13.05,4.29
7.67,252.09,150.16,2.98,310.04,2151.87,1.22,4.05,3.96
8.4,41.46,64.94,2.19,216.27,779.37,5.1,70.78,3.29
5.93,492.42,300.51,2.21,331.11,1224.51,0.73,162.48,1.2
5.38,246.8,338.11,1.17,126.19,1388.24,2.25,94.81,7.36
7.82,696.57,1030.75,2.66,375.35,2103.65,15.81,5.07,0.46
7.83,131.11,864.15,1.63,501.92,1021.48,4.06,15.87,3.81
9.33,1045.11,323.86,0.93,210.0,185.41,11.07,90.62,4.61
6.1,61.96,258.8,3.62,109.56,1100.0,7.84,19.0,0.78
6.57,533.39,651.69,2.98,385.1,98.22,7.33,41.46,1.42
7.23,300.52,323.88,1.09,125.11,1998.66,4.44,39.94,4.41
8.1,149.84,241.74,2.39,363.29,1410.405,11.04,0.72,1.28
8.01,298.5,261.99,1.73,142.85,2420.27,10.31,83.72,5.14
8.35,129.34,371.57,4.11,395.88,2074.7,8.98,87.04,1.77
7.11,4.76,155.49,0.2,138.32,1281.96,5.26,26.2,11.81
7.95,323.45,383.0,0.18,175.46,1367.16,3.91,10.24,2.54
7.02,248.7,436.94,3.97,88.56,1410.405,4.82,18.1,0.5
7.84,88.9,239.0,0.58,350.58,2056.88,4.31,23.37,4.8
9.33,142.81,147.52,0.37,283.21,1741.1,10.12,3.06,1.56
7.71,334.58,308.44,1.44,215.54,1979.46,7.75,0.45,1.41
8.93,936.47,210.7,2.42,237.83,199.3,11.6,81.87,5.39
7.78,375.67,179.21,4.04,175.85,1276.23,6.54,49.66,4.29
7.41,293.08,206.54,2.26,517.84,2575.22,10.48,115.4,3.82
7.96,272.63,550.09,3.44,311.23,788.53,8.25,87.82,4.83
8.0,329.81,124.03,1.06,335.34,619.36,6.9,12.56,0.81
7.9,902.64,274.99,0.0,241.76,301.17,11.51,70.24,3.53
7.97,114.9,219.21,0.92,395.0,1519.28,4.8,0.91,4.49
9.35,270.26,150.08,0.4,74.21,570.98,1.01,27.09,0.46
8.15,103.8,212.15,1.41,342.65,207.62,4.1,6.8,4.75
8.25,228.9,863.25,1.57,58.26,1799.61,5.35,161.29,1.45
5.17,87.47,125.08,4.35,125.46,1182.01,9.57,69.06,2.33
6.07,289.56,115.44,0.62,257.62,1849.5,9.12,48.92,1.9
6.8,54.34,222.2,2.56,277.03,667.06,6.53,8.63,0.01
8.49,260.86,249.55,2.43,376.31,193.91,6.24,64.69,0.08
7.32,162.57,1004.61,2.43,294.41,1871.82,0.69,72.41,4.3
5.45,69.08,387.57,2.63,23.21,613.39,0.25,149.72,5.61
7.24,417.84,231.4,2.49,62.96,2203.44,9.66,27.32,1.47
7.63,370.71,395.59,4.01,131.03,2537.18,8.27,54.26,5.19
7.14,699.87,181.78,4.11,476.08,2245.08,9.9,44.24,1.66
7.16,176.34,198.48,3.91,164.81,39426.1,4.67,191.54,12.81
8.43,247.33,196.31,3.13,77.15,940.66,10.61,80.37,11.63
8.35,402.4,214.16,0.8,147.7,606.16,5.07,128.89,0.36
6.82,152.98,770.75,0.41,303.42,1768.22,8.0,41.08,1.31
6.01,135.6,230.23,5.02,224.73,2061.06,17.7,59.55,1.91
7.97,66.78,960.91,0.85,112.56,457.46,4.73,37.6,4.63
7.49,592.38,84.62,1.03,204.71,335.69,4.01,29.86,1.94
7.22,153.15,64.51,0.3,77.05,1410.405,3.46,74.2,4.06
5.03,87.4,102.1,0.42,234.75,216.3,6.35,56.38,0.37
6.15,188.8,453.66,2.63,85.07,1216.07,9.8,109.58,4.91
7.93,364.98,178.62,4.4,117.96,2675.66,8.75,16.2,4.15
6.28,120.05,211.83,4.46,746.73,1345.96,4.21,95.2,3.02
6.52,268.04,392.13,6.29,264.49,1820.89,11.69,71.13,1.3
7.94,996.41,73.97,2.89,223.9,111.41,6.74,31.59,1.86
6.79,156.28,856.15,1.64,51.01,2783.01,6.49,31.39,1.39
7.02,130.17,273.42,3.88,315.41,2270.69,7.22,70.5,1.11
6.3,619.89,343.54,0.67,130.02,1740.49,5.04,36.0,0.12
7.91,319.5,133.38,1.38,199.03,1756.57,9.98,128.84,0.71
5.61,319.05,230.81,2.35,81.11,820.08,8.25,21.97,3.62
6.28,176.98,143.64,1.13,176.31,1650.73,7.52,29.6,2.17
5.04,337.96,131.94,1.63,525.13,14443.64,4.69,18.29,3.75
6.95,723.81,387.44,0.7,186.94,624.54,6.9,6.43,4.92
6.92,233.91,295.92,2.08,494.99,456.53,6.31,78.99,2.56
7.79,436.61,204.73,1.25,283.89,801.16,7.59,63.72,4.38
6.05,122.76,1008.15,3.33,82.49,1062.62,10.58,21.06,4.68
6.25,192.76,196.96,6.32,398.27,795.7,6.87,109.16,1.11
9.9,221.16,130.13,1.44,300.36,387.13,9.25,34.35,5.39
6.87,172.35,93.19,1.58,193.61,1795.76,7.89,5.07,5.46
8.7,31.35,270.66,4.17,184.85,48.77,2.62,83.23,2.47
6.62,87.53,492.47,2.99,366.4,446.17,7.4,117.39,0.21
